Date,Stock,Open,High,Low,Close,Volume,Price
2021-06-10,MSFT,149.63,151.28,149.35,149.42,6189677,150.01666666666665
2021-06-11,MSFT,149.27,152.09,148.49,150.35,9708659,150.31000000000003
2021-06-14,MSFT,150.89,151.3,149.83,150.59,8372894,150.57333333333335
2021-06-15,MSFT,150.53,151.59,146.21,148.1,5376025,148.63333333333333
2021-06-16,MSFT,148.75,154.64,147.0,153.6,8347723,151.74666666666667
2021-06-17,MSFT,152.88,154.15,149.17,150.35,1240681,151.22333333333333
2021-06-18,MSFT,151.28,151.63,147.4,148.22,9618677,149.08333333333334
2021-06-21,MSFT,148.04,150.47,146.64,149.7,9893973,148.93666666666667
2021-06-22,MSFT,148.22,149.98,141.97,143.76,2750759,145.23666666666665
2021-06-23,MSFT,142.4,143.58,140.52,140.83,1476814,141.64333333333335
2021-06-24,MSFT,142.14,145.62,141.01,144.06,1478564,143.56333333333333
2021-06-25,MSFT,144.44,146.22,143.63,144.69,9505886,144.84666666666666
2021-06-28,MSFT,144.69,146.82,144.54,145.99,8496291,145.78333333333333
2021-06-29,MSFT,144.86,147.86,143.97,146.67,2653816,146.16666666666666
2021-06-30,MSFT,147.69,149.3,145.18,145.7,5286458,146.72666666666666
2021-07-01,MSFT,145.8,148.06,145.36,146.2,8057060,146.54
2021-07-02,MSFT,144.75,145.06,142.11,143.5,2255372,143.55666666666667
2021-07-05,MSFT,143.41,143.74,141.23,141.92,6303776,142.29666666666665
2021-07-06,MSFT,141.11,144.08,141.02,142.73,9109826,142.61
2021-07-07,MSFT,140.96,144.25,139.25,143.58,5402020,142.36
2021-07-08,MSFT,144.35,151.08,142.85,149.45,9107526,147.79333333333332
2021-07-09,MSFT,147.75,149.57,146.12,148.82,1731586,148.17
2021-07-12,MSFT,149.74,151.09,147.89,150.12,4647282,149.70000000000002
2021-07-13,MSFT,149.17,151.31,148.41,151.31,7152561,150.34333333333333
2021-07-14,MSFT,151.32,151.75,148.79,148.94,2135943,149.82666666666665
2021-07-15,MSFT,148.58,149.21,146.11,146.3,9786875,147.20666666666668
2021-07-16,MSFT,145.49,146.08,143.01,144.79,6444369,144.62666666666667
2021-07-19,MSFT,146.2,147.12,145.8,145.93,8847763,146.28333333333333
2021-07-20,MSFT,146.72,148.03,146.58,146.88,9968491,147.16333333333333
2021-07-21,MSFT,146.73,150.0,145.74,148.75,7325474,148.16333333333333
2021-07-22,MSFT,147.35,149.95,146.87,148.78,5865216,148.53333333333333
2021-07-23,MSFT,149.32,151.32,148.21,150.23,7939691,149.92
2021-07-26,MSFT,150.91,152.92,149.14,151.07,2453795,151.04333333333332
2021-07-27,MSFT,149.62,152.02,148.8,151.7,7100969,150.84
2021-07-28,MSFT,149.31,150.1,147.22,148.07,4190008,148.46333333333334
2021-07-29,MSFT,148.53,150.22,142.98,144.03,2007921,145.74333333333334
2021-07-30,MSFT,142.97,144.89,140.35,142.24,1739378,142.49333333333334
2021-08-02,MSFT,142.08,142.08,139.61,140.64,8723361,140.77666666666667
2021-08-03,MSFT,140.7,145.86,138.89,144.06,3036567,142.93666666666667
2021-08-04,MSFT,143.59,143.9,141.85,142.45,8420900,142.73333333333332
2021-08-05,MSFT,144.37,145.56,143.04,144.47,7304197,144.35666666666668
2021-08-06,MSFT,143.64,145.01,142.77,144.07,5125366,143.95
2021-08-09,MSFT,143.95,144.71,141.49,143.11,4379796,143.10333333333335
2021-08-10,MSFT,143.41,148.91,142.65,147.7,9365970,146.42
2021-08-11,MSFT,146.65,148.82,146.56,148.7,8679301,148.02666666666667
2021-08-12,MSFT,148.8,149.31,147.7,148.88,1867344,148.63
2021-08-13,MSFT,148.29,149.23,145.42,147.2,8129016,147.28333333333333
2021-08-16,MSFT,145.63,147.35,145.21,146.64,7431707,146.4
2021-08-17,MSFT,146.3,148.2,144.88,146.04,9793590,146.37333333333333
2021-08-18,MSFT,146.91,147.88,145.43,146.58,2072995,146.63
2021-08-19,MSFT,146.15,146.6,141.83,142.55,3767676,143.66
2021-08-20,MSFT,142.9,144.55,137.81,137.96,4603894,140.10666666666668
2021-08-23,MSFT,138.39,141.63,138.05,139.83,5750569,139.83666666666667
2021-08-24,MSFT,141.18,146.29,140.75,144.57,7219023,143.86999999999998
2021-08-25,MSFT,144.63,151.45,143.39,150.24,9706947,148.35999999999999
2021-08-26,MSFT,151.28,151.34,144.07,145.59,8986937,147.0
2021-08-27,MSFT,146.98,149.36,145.75,148.32,1173697,147.81
2021-08-30,MSFT,148.61,150.37,147.43,149.67,1256080,149.15666666666667
2021-08-31,MSFT,150.32,153.98,149.08,153.14,8612001,152.06666666666666
2021-09-01,MSFT,152.45,155.16,151.35,153.5,1369215,153.33666666666667
2021-09-02,MSFT,152.6,153.19,149.81,150.97,8384526,151.32333333333335
2021-09-03,MSFT,152.42,153.57,149.7,149.95,3077467,151.07333333333332
2021-09-06,MSFT,150.46,151.78,147.92,149.29,5658497,149.66333333333333
2021-09-07,MSFT,148.9,150.85,148.49,150.27,2305704,149.87
2021-09-08,MSFT,148.8,150.16,147.36,148.95,5086219,148.82333333333332
2021-09-09,MSFT,149.02,154.72,147.56,154.33,3885258,152.20333333333335
2021-09-10,MSFT,155.19,157.1,153.31,155.16,4132390,155.18999999999997
2021-09-13,MSFT,154.56,155.94,149.78,151.47,5753443,152.39666666666668
2021-09-14,MSFT,152.89,154.41,148.46,149.93,9261636,150.93333333333334
2021-09-15,MSFT,149.82,154.23,148.81,152.63,1067323,151.89
2021-09-16,MSFT,153.24,154.47,152.31,153.83,2801708,153.53666666666666
2021-09-17,MSFT,153.17,155.98,152.31,154.4,9714124,154.23
2021-09-20,MSFT,154.53,156.21,151.29,151.52,8273096,153.00666666666666
2021-09-21,MSFT,151.73,152.76,150.99,152.26,3997577,152.00333333333333
2021-09-22,MSFT,151.05,151.53,149.03,150.97,9422632,150.51
2021-09-23,MSFT,152.63,153.96,151.46,152.34,2945640,152.58666666666667
2021-09-24,MSFT,152.48,152.96,147.99,149.51,8907761,150.15333333333334
2021-09-27,MSFT,148.3,149.72,147.04,147.22,8697691,147.99333333333334
2021-09-28,MSFT,145.06,148.2,143.24,146.9,9203491,146.11333333333334
2021-09-29,MSFT,145.22,146.63,142.4,142.76,1181393,143.92999999999998
2021-09-30,MSFT,145.38,146.11,143.82,145.05,9924240,144.99333333333334
2021-10-01,MSFT,145.15,146.32,143.21,146.23,5909881,145.25333333333333
2021-10-04,MSFT,145.33,145.61,144.15,144.48,8061393,144.74666666666667
2021-10-05,MSFT,144.58,147.81,142.92,146.41,3553389,145.71333333333334
2021-10-06,MSFT,147.02,148.47,146.72,146.86,8895780,147.35
2021-10-07,MSFT,149.04,150.4,147.98,149.59,9929698,149.32333333333335
2021-10-08,MSFT,149.07,151.24,148.66,150.19,4885665,150.03
2021-10-11,MSFT,149.36,150.58,149.3,149.4,6352499,149.76
2021-10-12,MSFT,149.94,151.49,147.61,149.35,9347234,149.48333333333335
2021-10-13,MSFT,151.06,152.97,149.35,152.89,1074745,151.73666666666665
2021-10-14,MSFT,152.71,152.87,149.88,151.41,3963421,151.38666666666666
2021-10-15,MSFT,150.16,153.28,148.36,152.53,7429936,151.39
2021-10-18,MSFT,154.4,156.06,152.68,153.52,8763302,154.08666666666667
2021-10-19,MSFT,152.97,155.52,152.35,154.63,1279709,154.16666666666666
2021-10-20,MSFT,152.66,153.92,148.8,150.43,1917658,151.05
2021-10-21,MSFT,150.51,150.65,148.8,149.33,2752683,149.59333333333336
2021-10-22,MSFT,151.67,152.66,150.8,152.47,4177871,151.9766666666667
2021-10-25,MSFT,152.94,155.28,151.41,153.3,5965866,153.33
2021-10-26,MSFT,152.49,154.9,151.18,154.33,4186137,153.47000000000003
2021-10-27,MSFT,153.5,154.72,150.94,151.99,9931358,152.54999999999998
2021-10-28,MSFT,152.52,155.56,152.38,154.23,9902230,154.05666666666664
2021-10-29,MSFT,153.45,154.35,151.76,152.48,7148272,152.86333333333334
2021-11-01,MSFT,152.38,153.15,150.59,153.02,3988732,152.25333333333333
2021-11-02,MSFT,153.16,155.76,152.76,153.88,8032159,154.13333333333333
2021-11-03,MSFT,154.16,155.38,152.92,154.99,8347914,154.42999999999998
2021-11-04,MSFT,155.5,156.95,153.19,154.04,4126919,154.72666666666666
2021-11-05,MSFT,153.52,153.64,150.43,152.02,3858881,152.03
2021-11-08,MSFT,151.51,152.99,148.95,149.91,1177367,150.61666666666667
2021-11-09,MSFT,148.31,148.82,145.96,147.71,1672661,147.49666666666667
2021-11-10,MSFT,147.61,148.57,146.53,146.91,2935094,147.33666666666667
2021-11-11,MSFT,146.68,148.6,145.26,145.43,4432331,146.43
2021-11-12,MSFT,145.4,146.55,145.0,146.23,5731062,145.92666666666665
2021-11-15,MSFT,146.43,149.52,144.95,147.98,8152620,147.48333333333335
2021-11-16,MSFT,147.27,148.67,144.74,145.19,3718123,146.2
2021-11-17,MSFT,145.01,148.95,143.4,148.36,7017695,146.90333333333334
2021-11-18,MSFT,151.68,153.25,150.03,153.17,6322486,152.14999999999998
2021-11-19,MSFT,151.85,153.57,149.23,149.62,2122939,150.80666666666664
2021-11-22,MSFT,148.57,150.35,144.68,146.61,1547526,147.21333333333334
2021-11-23,MSFT,147.04,150.9,146.36,148.98,8475953,148.74666666666667
2021-11-24,MSFT,149.25,150.61,146.85,148.63,1503869,148.6966666666667
2021-11-25,MSFT,148.92,154.73,148.32,153.09,1428546,152.04666666666665
2021-11-26,MSFT,155.4,157.17,154.68,155.83,7161411,155.89333333333335
2021-11-29,MSFT,156.85,159.24,156.26,158.67,1614113,158.05666666666664
2021-11-30,MSFT,158.11,158.32,154.82,156.02,1671924,156.38666666666666
2021-12-01,MSFT,156.6,159.42,155.57,158.77,9347485,157.92
2021-12-02,MSFT,159.7,160.67,157.17,158.84,2717063,158.89333333333332
2021-12-03,MSFT,159.47,161.47,158.71,160.19,5438677,160.12333333333333
2021-12-06,MSFT,160.89,161.06,157.92,159.06,2959776,159.34666666666666
2021-12-07,MSFT,158.85,159.42,156.84,158.13,4122951,158.13
2021-12-08,MSFT,158.15,158.32,156.2,157.14,8752937,157.22
2021-12-09,MSFT,156.75,157.6,155.4,157.15,1732792,156.71666666666667
2021-12-10,MSFT,157.18,159.11,156.34,156.81,2171765,157.42000000000002
2021-12-13,MSFT,156.41,159.46,155.18,158.35,6460792,157.66333333333333
2021-12-14,MSFT,158.86,161.08,157.21,160.37,4058082,159.55333333333334
2021-12-15,MSFT,160.72,162.04,159.44,161.12,7333500,160.86666666666667
2021-12-16,MSFT,162.56,165.39,161.23,164.04,8026499,163.5533333333333
2021-12-17,MSFT,164.24,166.16,160.71,160.89,6697627,162.58666666666667
2021-12-20,MSFT,161.17,162.77,156.56,157.51,3467144,158.9466666666667
2021-12-21,MSFT,156.8,156.87,152.83,154.49,9396407,154.73000000000002
2021-12-22,MSFT,154.07,154.58,151.42,152.65,1271759,152.88333333333333
2021-12-23,MSFT,152.39,152.41,150.0,150.99,6560529,151.13333333333333
2021-12-24,MSFT,151.26,153.52,151.1,152.72,8053886,152.4466666666667
2021-12-27,MSFT,153.06,153.51,150.05,152.04,9244082,151.86666666666667
2021-12-28,MSFT,151.6,152.42,148.24,149.85,3698430,150.17
2021-12-29,MSFT,149.25,150.0,148.52,148.93,8331556,149.15
2021-12-30,MSFT,149.02,151.61,147.41,150.21,9124661,149.74333333333334
2021-12-31,MSFT,151.92,156.04,150.58,154.34,1743781,153.65333333333334
2022-01-03,MSFT,152.57,154.63,151.14,153.87,9518727,153.21333333333334
2022-01-04,MSFT,153.56,155.02,152.77,153.13,8573721,153.64000000000001
2022-01-05,MSFT,152.61,154.54,151.19,152.44,2516375,152.72333333333333
2022-01-06,MSFT,152.46,154.46,150.79,152.52,6587270,152.59
2022-01-07,MSFT,150.29,155.28,149.51,153.35,1662860,152.71333333333334
2022-01-10,MSFT,154.4,156.78,153.0,155.52,8893368,155.1
2022-01-11,MSFT,154.94,159.83,154.5,159.21,9540322,157.8466666666667
2022-01-12,MSFT,158.25,158.79,156.35,157.01,9118271,157.38333333333333
2022-01-13,MSFT,157.61,158.32,154.98,155.89,1801593,156.39666666666665
2022-01-14,MSFT,155.66,156.23,153.71,153.76,7210014,154.56666666666666
2022-01-17,MSFT,153.54,154.46,152.45,154.13,8933899,153.67999999999998
2022-01-18,MSFT,154.19,155.21,151.39,152.33,4156959,152.9766666666667
2022-01-19,MSFT,152.84,154.49,151.6,154.21,7670326,153.43333333333337
2022-01-20,MSFT,153.28,156.58,151.56,156.32,4122841,154.82
2022-01-21,MSFT,155.52,156.0,153.39,153.77,6937693,154.38666666666666
2022-01-24,MSFT,154.16,154.59,153.02,154.31,6368906,153.97333333333333
2022-01-25,MSFT,155.14,156.36,153.52,155.57,9984972,155.15
2022-01-26,MSFT,156.48,159.61,155.15,158.07,5155126,157.60999999999999
2022-01-27,MSFT,158.42,159.53,156.17,157.22,2633932,157.64
2022-01-28,MSFT,156.82,157.62,154.38,155.86,3621533,155.95333333333335
2022-01-31,MSFT,156.23,157.08,153.11,153.78,5866602,154.65666666666667
2022-02-01,MSFT,153.18,154.45,151.14,151.91,7984126,152.5
2022-02-02,MSFT,151.32,155.59,150.54,154.09,2156758,153.40666666666667
2022-02-03,MSFT,154.62,157.06,153.93,156.93,5445018,155.97333333333333
2022-02-04,MSFT,156.66,158.37,150.15,151.2,6053057,153.23999999999998
2022-02-07,MSFT,150.66,151.7,146.2,147.7,1807864,148.53333333333333
2022-02-08,MSFT,147.14,147.86,143.76,144.54,3373046,145.38666666666666
2022-02-09,MSFT,144.45,145.37,140.16,141.03,2015005,142.18666666666664
2022-02-10,MSFT,141.9,142.38,137.93,138.86,4566899,139.72333333333333
2022-02-11,MSFT,140.91,144.96,139.28,143.21,4656304,142.48333333333335
2022-02-14,MSFT,144.77,144.89,140.2,140.38,6585193,141.82333333333332
2022-02-15,MSFT,140.16,141.7,139.26,139.96,5957792,140.30666666666664
2022-02-16,MSFT,141.5,143.38,138.72,140.02,7826299,140.70666666666668
2022-02-17,MSFT,141.48,147.2,141.19,146.03,3199132,144.80666666666664
2022-02-18,MSFT,145.68,146.86,144.07,145.85,2780096,145.59333333333333
2022-02-21,MSFT,146.71,147.25,143.86,145.32,4794419,145.47666666666666
2022-02-22,MSFT,146.63,147.06,144.28,144.81,9824804,145.38333333333335
2022-02-23,MSFT,144.0,144.02,141.25,142.71,9673890,142.66
2022-02-24,MSFT,141.71,144.45,140.51,143.08,2399347,142.67999999999998
2022-02-25,MSFT,144.04,147.12,142.48,146.89,9273635,145.49666666666667
2022-02-28,MSFT,144.67,149.22,143.73,148.3,6359231,147.08333333333334
2022-03-01,MSFT,149.72,151.51,148.23,151.42,8686624,150.38666666666666
2022-03-02,MSFT,150.24,151.91,149.59,151.5,6910915,151.0
2022-03-03,MSFT,150.36,153.79,149.64,152.16,8082172,151.86333333333332
2022-03-04,MSFT,153.1,155.19,152.1,154.74,6968147,154.01
2022-03-07,MSFT,154.18,156.7,153.52,155.26,5676122,155.16
2022-03-08,MSFT,154.82,159.52,154.06,157.55,9189010,157.04333333333335
2022-03-09,MSFT,157.31,158.5,154.7,156.65,8297439,156.61666666666667
2022-03-10,MSFT,156.52,163.02,156.23,162.89,2053272,160.71333333333334
2022-03-11,MSFT,162.82,163.3,160.13,160.83,5714978,161.42
2022-03-14,MSFT,160.89,163.34,159.82,162.55,1204635,161.90333333333334
2022-03-15,MSFT,162.34,162.64,162.18,162.23,8051883,162.35
2022-03-16,MSFT,160.49,162.96,158.52,161.23,2902043,160.90333333333334
2022-03-17,MSFT,158.71,159.92,156.84,157.72,3074903,158.16
2022-03-18,MSFT,159.76,161.41,158.49,159.45,5133718,159.78333333333333
2022-03-21,MSFT,159.09,159.37,157.57,158.59,4722709,158.51
2022-03-22,MSFT,157.86,157.87,156.52,157.58,6217959,157.32333333333335
2022-03-23,MSFT,157.78,162.5,157.39,160.62,9027700,160.17
2022-03-24,MSFT,160.46,160.75,158.73,159.19,4878895,159.55666666666667
2022-03-25,MSFT,158.34,163.2,157.69,161.27,6297596,160.72
2022-03-28,MSFT,160.97,162.74,158.62,159.66,3774274,160.34
2022-03-29,MSFT,160.47,161.13,155.61,157.1,7897088,157.9466666666667
2022-03-30,MSFT,157.1,159.92,155.11,159.26,1706817,158.09666666666666
2022-03-31,MSFT,160.74,162.44,153.67,155.53,1608527,157.21333333333334
2022-04-01,MSFT,155.89,159.72,154.85,158.45,7324240,157.67333333333332
2022-04-04,MSFT,158.83,158.98,157.21,158.43,9798029,158.20666666666668
2022-04-05,MSFT,159.28,165.25,159.1,164.29,3580129,162.88
2022-04-06,MSFT,164.0,164.15,160.83,161.92,8632413,162.29999999999998
2022-04-07,MSFT,160.48,164.77,160.36,163.89,9677720,163.00666666666666
2022-04-08,MSFT,166.58,167.77,163.86,164.68,7795438,165.43666666666667
2022-04-11,MSFT,164.1,166.66,162.19,165.2,3414430,164.68333333333334
2022-04-12,MSFT,167.43,168.49,166.49,167.7,1067824,167.56
2022-04-13,MSFT,166.57,171.03,165.19,170.05,9051752,168.7566666666667
2022-04-14,MSFT,170.63,170.89,166.58,167.74,9215932,168.40333333333334
2022-04-15,MSFT,167.12,167.86,163.57,164.93,8205214,165.45333333333335
2022-04-18,MSFT,166.41,168.25,164.55,165.06,9341652,165.95333333333335
2022-04-19,MSFT,165.53,167.45,162.55,163.83,1792553,164.61
2022-04-20,MSFT,162.97,164.65,161.77,163.19,6671598,163.20333333333335
2022-04-21,MSFT,163.83,166.19,163.72,164.39,1306688,164.76666666666665
2022-04-22,MSFT,164.29,165.87,162.29,162.34,6754769,163.5
2022-04-25,MSFT,162.47,163.47,161.25,161.99,1636904,162.23666666666668
2022-04-26,MSFT,162.44,165.03,160.7,163.8,2791599,163.17666666666668
2022-04-27,MSFT,163.43,166.25,162.44,164.54,6069060,164.41
2022-04-28,MSFT,165.24,167.53,165.01,167.16,7248227,166.56666666666663
2022-04-29,MSFT,166.47,170.0,166.22,168.69,5195659,168.30333333333334
2022-05-02,MSFT,168.37,173.69,167.21,171.72,5191960,170.87333333333333
2022-05-03,MSFT,173.01,173.75,170.19,171.62,6860245,171.85333333333332
2022-05-04,MSFT,170.87,172.08,167.82,169.45,7898148,169.78333333333333
2022-05-05,MSFT,169.44,170.95,168.15,170.01,5068445,169.70333333333335
2022-05-06,MSFT,169.55,173.42,168.63,173.08,6579356,171.71
2022-05-09,MSFT,175.23,176.14,173.14,174.06,3924459,174.44666666666663
2022-05-10,MSFT,173.71,175.71,173.41,174.56,4473869,174.56000000000003
2022-05-11,MSFT,173.66,178.25,173.05,176.26,2963631,175.85333333333332
2022-05-12,MSFT,175.54,176.92,174.4,176.44,2522968,175.92
2022-05-13,MSFT,173.49,175.44,170.46,172.44,8475918,172.77999999999997
2022-05-16,MSFT,172.56,176.56,172.26,174.8,2364952,174.54
2022-05-17,MSFT,174.47,175.99,173.05,174.57,9791475,174.53666666666666
2022-05-18,MSFT,176.35,181.37,176.18,180.01,7456645,179.18666666666664
2022-05-19,MSFT,180.58,181.53,180.04,180.54,8368095,180.70333333333335
2022-05-20,MSFT,180.65,182.13,180.28,181.11,4042265,181.17333333333332
2022-05-23,MSFT,181.3,182.91,179.3,181.78,5816564,181.33
2022-05-24,MSFT,180.59,181.62,180.03,180.34,1059269,180.66333333333333
2022-05-25,MSFT,179.91,184.71,178.44,182.77,4443156,181.97333333333333
2022-05-26,MSFT,183.2,184.93,180.81,181.89,6993587,182.54333333333332
2022-05-27,MSFT,180.56,181.21,177.56,178.04,6783873,178.93666666666664
2022-05-30,MSFT,177.74,179.35,176.07,178.98,2908924,178.13333333333333
2022-05-31,MSFT,179.11,180.34,175.86,176.82,6628078,177.67333333333332
2022-06-01,MSFT,176.91,177.72,175.91,176.6,6565563,176.74333333333334
2022-06-02,MSFT,176.08,180.58,175.47,179.91,4203205,178.65333333333334
2022-06-03,MSFT,180.59,182.96,180.49,182.57,5522824,182.00666666666666
2022-06-06,MSFT,181.98,182.72,179.75,181.23,5070971,181.23333333333335
2022-06-07,MSFT,180.79,182.99,179.82,182.39,1254686,181.73333333333335
2022-06-08,MSFT,181.46,182.33,180.18,182.01,4931660,181.50666666666666
2022-06-09,MSFT,182.33,184.09,180.77,182.96,1891751,182.60666666666668
2022-06-10,MSFT,184.18,185.6,181.76,183.42,3157858,183.59333333333333
2022-06-13,MSFT,182.07,184.33,180.45,183.22,7075768,182.66666666666666
2022-06-14,MSFT,181.41,184.28,180.08,183.22,9553465,182.52666666666667
2022-06-15,MSFT,184.48,186.43,182.78,184.98,9271914,184.73000000000002
2022-06-16,MSFT,184.17,185.96,181.36,182.29,7455956,183.20333333333335
2022-06-17,MSFT,181.9,183.08,179.32,181.15,6176010,181.1833333333333
2022-06-20,MSFT,179.71,181.13,178.74,179.3,7966333,179.72333333333336
2022-06-21,MSFT,177.59,177.64,174.82,175.72,5641731,176.05999999999997
2022-06-22,MSFT,175.13,177.75,173.81,176.72,4528803,176.09333333333333
2022-06-23,MSFT,175.75,177.18,174.96,175.4,4617104,175.84666666666666
2022-06-24,MSFT,175.26,176.93,173.77,176.18,6439116,175.6266666666667
2022-06-27,MSFT,173.64,174.1,171.51,171.61,1670712,172.40666666666667
2022-06-28,MSFT,172.3,175.86,172.28,174.14,7766977,174.09333333333333
2022-06-29,MSFT,175.72,180.22,174.46,178.46,5947950,177.71333333333334
2022-06-30,MSFT,177.59,179.58,176.32,177.43,6406157,177.77666666666664
2022-07-01,MSFT,176.54,178.42,175.25,176.52,2149089,176.73
2022-07-04,MSFT,176.29,177.32,174.49,175.31,8935228,175.70666666666668
2022-07-05,MSFT,174.76,174.97,169.9,169.92,2991258,171.59666666666666
2022-07-06,MSFT,168.43,169.85,167.45,169.32,6446820,168.8733333333333
2022-07-07,MSFT,170.02,173.1,168.18,171.52,9089599,170.9333333333333
2022-07-08,MSFT,171.67,172.3,167.89,168.94,8294216,169.71
2022-07-11,MSFT,170.3,172.18,167.01,168.26,1090721,169.15
2022-07-12,MSFT,168.08,170.77,166.29,169.5,9803890,168.85333333333332
2022-07-13,MSFT,169.35,171.16,168.17,168.22,9555169,169.1833333333333
2022-07-14,MSFT,167.18,169.0,161.96,163.87,9589241,164.94333333333336
2022-07-15,MSFT,162.85,162.92,160.7,161.25,2094833,161.62333333333333
2022-07-18,MSFT,160.64,164.04,160.53,162.27,2581602,162.28
2022-07-19,MSFT,164.21,166.43,162.65,165.7,9748118,164.92666666666668
2022-07-20,MSFT,165.68,165.95,162.6,164.24,8545212,164.26333333333332
2022-07-21,MSFT,163.19,165.28,161.62,163.6,1946584,163.5
2022-07-22,MSFT,164.37,167.8,164.16,166.33,9781456,166.0966666666667
2022-07-25,MSFT,167.72,168.87,163.91,164.69,9531814,165.82333333333332
2022-07-26,MSFT,165.57,168.8,165.3,166.81,2326289,166.97
2022-07-27,MSFT,167.01,170.33,166.27,170.19,3121672,168.93
2022-07-28,MSFT,169.41,173.55,169.25,171.68,2276502,171.49333333333334
2022-07-29,MSFT,168.48,168.63,166.27,166.8,1846811,167.23333333333332
2022-08-01,MSFT,165.67,165.76,163.93,165.22,9322037,164.97
2022-08-02,MSFT,164.26,168.02,163.95,167.11,7535202,166.36
2022-08-03,MSFT,168.49,169.41,167.63,167.93,6035558,168.32333333333332
2022-08-04,MSFT,167.91,168.21,165.32,165.66,2951007,166.39666666666665
2022-08-05,MSFT,166.12,167.73,165.53,167.66,2479394,166.97333333333333
2022-08-08,MSFT,167.7,169.15,165.73,166.97,9402892,167.28333333333333
2022-08-09,MSFT,167.9,170.29,167.09,169.0,3365362,168.79333333333332
2022-08-10,MSFT,169.65,170.94,168.97,170.4,5517877,170.10333333333332
2022-08-11,MSFT,170.11,171.1,166.78,168.03,5174333,168.63666666666666
2022-08-12,MSFT,168.59,170.45,166.83,170.04,8313589,169.10666666666665
